"","Latitude","Longitude","Elevation","Category7","Category10","AcousticDiversity","AcousticEveness","BioAcoustic","SoundscapeSaturation","EntropyOfVarianceSpectrum","AcousticComplexity","TemporalEntropy","EventsPerSecond","Aburria_aburri","Accipiter_bicolor","Amazilia_amabilis","Amazilia_franciae","Amazilia_rosenbergi","Amazilia_tzacatl","Amazona_autumnalis","Amazona_farinosa","Amblycercus_holosericeus","Ampelioides_tschudii","Anabacerthia_variegaticeps","Androdon_aequatorialis","Anthracothorax_nigricollis","Ara_ambiguus","Ara_severus","Aramides_wolfi","Arremon_aurantiirostris","Arremonops_conirostris","Neochelidon_tibialis","Attila_spadiceus","Attila_torridus","Aulacorhynchus_haematopygus","Automolus_ochrolaemus","Hyloctistes_subulatus","Baryphthengus_martii","Bubulcus_ibis","Buteo_brachyurus","Buteo_nitidus","Cacicus_cela","Cacicus_uropygialis","Campephilus_gayaquilensis","Campephilus_haematogaster","Camptostoma_obsoletum","Campylorhamphus_pusillus","Campylorhamphus_trochilirostris","Campylorhynchus_zonatus","Thryothorus_leucopogon","Thryothorus_nigricapillus","Capito_squamatus","Capsiempis_flaveola","Wilsonia_canadensis","Catharus_ustulatus","Celeus_loricatus","Cephalopterus_penduliger","Pipra_mentalis","Cercomacra_tyrannina","Chaetura_cinereiventris","Chaetura_spinicaudus","Chlorophanes_spiza","Chlorophonia_flavirostris","Chlorospingus_canigularis","Chlorospingus_flavigularis","Chlorospingus_flavovirens","Chlorothraupis_olivacea","Chlorothraupis_stolzmanni","Chondrohierax_uncinatus","Chrysothlypis_salmoni","Strix_nigrolineata","Strix_virgata","Claravis_pretiosa","Automolus_rubiginosus","Cnipodectes_subbrunneus","Coereba_flaveola","Colaptes_rubiginosus","Colonia_colonus","Columbina_buckleyi","Conopias_albovittatus","Contopus_cooperi","Contopus_sordidulus","Contopus_virens","Coragyps_atratus","Cranioleuca_erythrops","Crax_rubra","Crotophaga_ani","Leucopternis_plumbeus","Xenopipo_holochlora","Crypturellus_berlepschi","Crypturellus_soui","Cyanerpes_caeruleus","Cyanocompsa_cyanoides","Cymbilaimus_lineatus","Cyphorhinus_phaeocephalus","Dacnis_berlepschi","Dacnis_cayana","Dacnis_lineata","Dacnis_venusta","Damophila_julie","Dendrocincla_fuliginosa","Dendrocolaptes_sanctithomae","Dives_warszewiczi","Dryocopus_lineatus","Dysithamnus_mentalis","Dysithamnus_puncticeps","Elaenia_flavogaster","Elanoides_forficatus","Electron_platyrhynchum","Empidonax_alnorum","Empidonax_virescens","Epinecrophylla_fulviventris","Eubucco_bourcierii","Terenura_callinota","Euphonia_fulvicrissa","Euphonia_laniirostris","Euphonia_minuta","Euphonia_saturata","Euphonia_xanthogaster","Eutoxeres_aquila","Falco_rufigularis","Florisuga_mellivora","Fluvicola_nengeta","Formicarius_nigricapillus","Forpus_coelestis","Furnarius_leucopus","Galbula_ruficauda","Gallinula_chloropus","Geothlypis_semiflava","Geotrygon_montana","Geotrygon_saphirina","Geranospiza_caerulescens","Glaucidium_peruanum","Glaucis_aeneus","Glyphorynchus_spirurus","Grallaria_guatimalensis","Gymnopithys_leucaspis","Myrmeciza_immaculata","Harpagus_bidentatus","Heliodoxa_jacula","Heliomaster_longirostris","Heliothryx_barroti","Hemithraupis_guira","Henicorhina_leucosticta","Herpetotheres_cachinnans","Heterospingus_xanthopygius","Hylopezus_perspicillatus","Hylophylax_naevioides","Icterus_mesomelas","Ictinia_plumbea","Jacamerops_aureus","Laterallus_albigularis","Legatus_leucophaius","Lepidocolaptes_souleyetii","Lepidothrix_coronata","Leptodon_cayanensis","Leptopogon_superciliaris","Leptotila_pallida","Leptotila_verreauxi","Geotrygon_veraguensis","Leucopternis_semiplumbeus","Lipaugus_unirufus","Lophotriccus_pileatus","Malacoptila_panamensis","Manacus_manacus","Masius_chrysopterus","Megaceryle_torquata","Megarynchus_pitangua","Megascops_guatemalae","Melanerpes_pucherani","Micrastur_plumbeus","Micrastur_ruficollis","Micrastur_semitorquatus","Microbates_cinereiventris","Microcerculus_marginatus","Micromonacha_lanceolata","Microrhopias_quixensis","Mionectes_oleagineus","Mionectes_olivaceus","Mitrephanes_phaeocercus","Mitrospingus_cassinii","Molothrus_bonariensis","Momotus_momota","Leucopternis_princeps","Myiarchus_tuberculifer","Myiobius_atricaudus","Myiobius_sulphureipygius","Myiodynastes_maculatus","Myiopagis_caniceps","Myiopagis_subplacens","Myiopagis_viridicata","Myiophobus_fasciatus","Myiornis_atricapillus","Basileuterus_chrysogaster","Phaeothlypis_fulvicauda","Myiotriccus_ornatus","Myiozetetes_cayanensis","Myiozetetes_granadensis","Myiozetetes_similis","Myrmotherula_axillaris","Myrmotherula_ignota","Myrmotherula_pacifica","Myrmotherula_schisticolor","Neomorphus_radiolosus","Notharchus_hyperrhynchus","Notharchus_pectoralis","Notharchus_tectus","Nyctibius_griseus","Nyctidromus_albicollis","Nyctiphrynus_rosenbergi","Nystalus_radiatus","Odontophorus_erythrops","Odontorchilus_branickii","Ornithion_brunneicapillus","Ortalis_erythroptera","Pachyramphus_albogriseus","Pachyramphus_cinnamomeus","Pachyramphus_homochrous","Pachyramphus_spodiurus","Hylophilus_decurtatus","Panyptila_cayennensis","Passer_domesticus","Patagioenas_cayennensis","Patagioenas_goodsoni","Patagioenas_speciosa","Patagioenas_subvinacea","Penelope_ortoni","Penelope_purpurascens","Phaenostictus_mcleannani","Phaethornis_striigularis","Phaethornis_yaruqui","Phyllomyias_griseiceps","Piaya_cayana","Piculus_litae","Picumnus_olivaceus","Pionus_chalcopterus","Pionus_menstruus","Piranga_rubra","Pittasoma_rufopileatum","Platyrinchus_coronatus","Platyrinchus_mystaceus","Myrmeciza_exsul","Polioptila_plumbea","Polioptila_schistaceigula","Porphyrio_martinica","Premnoplex_brunnescens","Progne_chalybea","Psarocolius_wagleri","Aratinga_erythrogenys","Pteroglossus_torquatus","Pulsatrix_perspicillata","Pygochelidon_cyanoleuca","Pyrilia_pulchra","Pyrocephalus_rubinus","Pyrrhura_melanura","Querula_purpurata","Ramphastos_ambiguus","Ramphastos_brevis","Ramphocaenus_melanurus","Ramphocelus_flammigerus","Rhynchocyclus_pacificus","Rhynchortyx_cinctus","Rhytipterna_holerythra","Rostrhamus_sociabilis","Buteo_magnirostris","Saltator_atripennis","Saltator_grossus","Saltator_maximus","Sapayoa_aenigma","Schiffornis_turdina","Sclerurus_guatemalensis","Sclerurus_mexicanus","Scytalopus_chocoensis","Parula_pitiayumi","Myrmeciza_berlepschi","Myrmeciza_nigricauda","Sirystes_albogriseus","Sittasomus_griseicapillus","Carduelis_xanthogastra","Spizaetus_ornatus","Spizaetus_tyrannus","Oryzoborus_angolensis","Sporophila_corvina","Oryzoborus_crassirostris","Oryzoborus_funereus","Sporophila_nigricollis","Stelgidopteryx_ruficollis","Streptoprocne_zonaris","Synallaxis_brachyura","Tachyphonus_delatrii","Tachyphonus_luctuosus","Tachyphonus_rufus","Tangara_cyanicollis","Tangara_florida","Tangara_gyrola","Tangara_icterocephala","Tangara_johannae","Tangara_larvata","Tangara_lavinia","Tangara_palmeri","Tapera_naevia","Taraba_major","Terenotriccus_erythrurus","Tersina_viridis","Thalurania_colombica","Thamnistes_anabatinus","Thamnophilus_atrinucha","Thraupis_episcopus","Thraupis_palmarum","Threnetes_ruckeri","Tiaris_obscurus","Tiaris_olivaceus","Tinamus_major","Tityra_inquisitor","Tityra_semifasciata","Todirostrum_cinereum","Todirostrum_nigriceps","Tolmomyias_assimilis","Touit_dilectissimus","Troglodytes_aedon","Trogon_caligatus","Trogon_chionurus","Trogon_collaris","Trogon_comptus","Trogon_massena","Trogon_rufus","Hylophilus_ochraceiceps","Turdus_assimilis","Turdus_maculirostris","Turdus_obsoletus","Tyrannulus_elatus","Tyrannus_melancholicus","Tyrannus_niveigularis","Vanellus_chilensis","Veniliornis_callonotus","Veniliornis_kirkii","Vireo_olivaceus","Vireolanius_leucotis","Volatinia_jacarina","Xenerpestes_minlosi","Xenops_minutus","Xenops_rutilans","Xiphorhynchus_erythropygius","Xiphorhynchus_lachrymosus","Zimmerius_albigularis","Zimmerius_chrysops","Zonotrichia_capensis","Color","TD_q0_est_Axis1","TD_q0_est_Axis2","TD_q1_est_Axis1","TD_q1_est_Axis2","TD_q2_est_Axis1","TD_q2_est_Axis2","FD_q0_est_Axis1","FD_q0_est_Axis2","FD_q1_est_Axis1","FD_q1_est_Axis2","FD_q2_est_Axis1","FD_q2_est_Axis2","PD_q0_est_Axis1","PD_q0_est_Axis2","PD_q1_est_Axis1","PD_q1_est_Axis2","PD_q2_est_Axis1","PD_q2_est_Axis2"
"PR34",0.49351112,-79.13792672,615,"P_Reg_II","F_PReg2",5.254484936,0.389312054,405.5947092,0.876437233,0.412576848,0.455890945,0.061061988,0.785205853,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,"chartreuse3",0.241225981437373,-0.0695374978067174,0.266937126344287,-0.0670705060409775,0.289065566916013,-0.0568232187154693,0.0453985207474919,-0.00921850763713684,0.106635627455353,0.0198681939175799,0.125678925561876,0.0229335662861815,0.182812614838792,-0.0511796553296314,-0.250245796644301,-0.207445987171786,0.107060058734197,0.0213290530636554
"PAZ03",0.405142,-79.253342,180,"PA_M","A_Past",5.25419005,0.408528501,547.0252381,0.866652716,0.467506143,0.472553976,0.08450551,1.683733259,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,6,0,0,0,2,7,5,0,0,4,0,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,1,0,1,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,5,0,0,0,0,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,2,21,0,0,0,4,1,4,0,0,0,0,0,0,2,0,8,8,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,"orange",-0.410326158475808,-0.039859589200927,-0.402560112636537,-0.0478127776128738,-0.406245497072197,-0.036964341365314,-0.0907982715212624,-0.0207244012152565,-0.14379663648709,-0.0760559979641445,-0.155832980877524,-0.0772946944243612,-0.281302029077347,-0.0512035387712815,0.415217313250722,0.0682982677789467,-0.152753987510632,-0.0596569533024578
"PAZ07",0.390332,-79.254313,172,"PA_M","A_Past",5.173666927,0.455886048,432.3686482,0.749180385,0.445520609,0.504914712,0.066874917,1.191071429,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,6,0,1,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,2,2,5,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,5,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,4,3,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,1,0,7,8,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,"orange",-0.463732562587985,-0.0447645241102123,-0.465281012963324,-0.0465408628488786,-0.464640790525566,-0.0520653033188741,-0.0968325578428187,-0.0278232363767661,-0.111072770499108,-0.112433307674581,-0.103494382453056,-0.11030889469985,-0.314920583206491,-0.0506993963667893,0.373056170597546,0.0606382818989299,-0.0933698564633036,-0.0412638108594276
"PAZ11",0.427912,-79.236187,166,"PA_M","A_Past",5.221044186,0.430392916,370.1661,0.788941883,0.426864529,0.463887666,0.048612294,1.025868056,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,2,0,0,0,5,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0,3,3,0,0,7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,6,0,0,4,0,0,7,0,0,0,0,1,11,0,0,1,0,0,6,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,6,0,7,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,9,0,0,0,3,0,5,0,0,0,0,0,0,6,0,21,7,3,0,0,0,3,0,1,0,0,0,0,2,13,0,0,"orange",-0.366471685549667,-0.0672621947726718,-0.364582360444002,-0.0558003622838215,-0.35158861525231,-0.0504659790646817,-0.0838127776863947,-0.0308341776305436,-0.164257002598758,-0.060021057451096,-0.191081760299504,-0.0554251176231542,-0.241882196888939,-0.0419828661305102,0.396398455156629,0.097429717512456,-0.185546749138459,-0.0425063057423786
"PAZ15",0.405708,-79.265578,160,"PA_M","A_Past",5.085258599,0.452394,297.627718,0.498187837,0.296238742,0.461997954,0.121789567,1.300034102,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,6,0,0,0,0,0,2,0,18,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,10,0,0,0,2,5,10,0,0,5,0,4,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,14,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,7,0,0,4,0,0,0,0,0,17,0,0,0,1,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,15,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,14,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,2,8,7,0,1,0,0,0,1,19,0,0,0,19,5,1,0,0,0,0,0,0,4,0,14,26,0,0,0,0,1,0,1,0,0,0,0,8,3,0,0,"orange",-0.366891111114086,-0.0109060355636628,-0.387721629330005,0.0043798897107731,-0.405843198913132,0.0187625381576619,-0.0890672915353796,-0.00423611560552501,-0.230314169695955,-0.0275754477544623,-0.278697921228576,-0.0342643944062749,-0.235557839795758,-0.0122045969633065,0.489448040625742,0.0702523627183251,-0.272832961819815,-0.03310998698207
"PAZ18",0.417119,-79.216108,173,"PA_M","A_Past",5.198061601,0.437769643,427.0157712,0.759046282,0.423620795,0.476169627,0.050998291,1.008878968,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,1,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,10,0,2,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,5,6,8,0,0,3,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,4,0,24,1,8,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,3,4,7,0,1,0,0,0,3,0,1,0,0,2,0,0,2,1,0,1,0,0,1,11,8,0,0,0,0,0,0,19,0,0,0,20,0,1,0,0,0,0,0,0,10,0,7,23,1,4,0,0,1,0,5,0,0,0,0,0,0,0,0,"orange",-0.486391006420871,0.0130932603844345,-0.487893281467704,0.0173813420373206,-0.492976364919638,0.0282069580500259,-0.122099278425055,-0.00404424238638554,-0.251312562977746,-0.0730020593106202,-0.288470968751252,-0.07364084807602,-0.326406899545503,0.00665602566637775,0.551895666938259,-9.6593585673207e-05,-0.280873552534919,-0.00677658644067435
"APN1",0.557148,-79.183566,128,"Pasture","F_Past",5.211031432,0.433954051,229.8510095,0.709738595,0.405982081,0.47026721,0.102965217,1.385432168,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,3,0,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,0,0,0,0,0,2,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3,0,0,0,20,10,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,11,0,0,0,0,6,4,0,11,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,5,21,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,19,10,0,0,0,0,0,0,12,0,0,0,16,0,1,0,0,0,0,0,0,7,0,23,8,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,"yellow",-0.412298555636208,0.0844880535779009,-0.423371227643349,0.0944388030125465,-0.428254870634529,0.107772471307595,-0.111087804934735,0.0262482936651608,-0.236978839493261,-0.0517702226800553,-0.261465329954693,-0.0662358381582374,-0.266971813501511,0.0587135521437082,0.491770540171654,0.0379289677982846,-0.254086624325903,0.0270127367926622
"APN2",0.551181,-79.194413,151,"Pasture","F_Past",5.276300433,0.381185321,205.5426073,0.779247466,0.480129297,0.455847937,0.114967093,1.58500744,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,1,0,5,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,2,3,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,4,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,16,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,6,0,0,13,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,17,0,2,0,0,1,1,0,0,0,0,0,0,0,0,11,0,1,0,0,1,7,7,0,0,0,0,0,0,23,0,0,0,14,0,0,0,0,0,0,0,0,2,0,12,7,0,0,2,1,0,0,5,0,0,0,0,1,0,0,0,"yellow",-0.432455802658152,0.0885518809688375,-0.435889228714372,0.0842520877211668,-0.435130401573846,0.0961258436692944,-0.104987717682062,0.0233700136587478,-0.228859305449438,-0.0377579933859194,-0.263487610368838,-0.0462869012938498,-0.274400456883849,0.0737790690378102,0.485173103666136,0.0640077570186473,-0.24245278449275,-0.00375414327122853
"APW2",0.557169,-79.183546,128,"Pasture","F_Past",5.200398337,0.443247355,124.9219099,0.582747686,0.359663212,0.437123723,0.139184631,0.738414559,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,2,0,0,1,0,0,4,0,12,2,0,0,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,16,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,0,1,1,0,8,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,5,0,0,0,0,1,0,5,0,0,0,9,5,0,0,0,3,0,0,0,0,1,0,10,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,4,0,5,0,0,4,0,0,0,3,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,2,0,8,0,4,0,0,0,0,0,0,4,6,4,1,0,1,0,0,3,1,2,0,0,0,2,2,2,0,0,2,0,0,2,0,13,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0,0,"yellow",-0.109532175627145,0.189061343764567,-0.11643114843,0.167006115261056,-0.117493203295911,0.146886479298149,-0.0174881298558551,0.0404241193314898,-0.146550122009932,0.0690273482990831,-0.187327158958499,0.0579195363755869,-0.067491829353112,0.145033639314059,0.213925906862199,0.168821158863199,-0.178508702237941,0.0322285876308257
"PA53",0.495852018,-79.20737699,510,"Pasture","F_Past",5.288283459,0.38367321,554.2072395,0.901024228,0.43840968,0.449616973,0.091867739,1.430905878,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,9,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,0,15,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,11,9,0,4,0,1,3,0,0,0,5,2,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,1,1,0,0,2,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,"yellow",-0.00785828905582947,0.0328732664931815,-0.000566835283228362,0.0569064058687024,0.00414510655717945,0.138499248184448,-0.00206395675640696,0.00730202749374711,-0.017450550018062,0.0194489178763395,-0.0155854852125827,0.0104237274965772,-0.0051526033459364,0.0429036972961,-0.103105979278988,0.211739167489044,-0.0444270440834547,-0.00247666168239965
